Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,Shipping Mode,order_date,shipping_date,shipping_delay_days
DEBIT,5,4,60.45000076,120.8899994,Late delivery,1,18,Men's Footwear,Kent,EE. UU.,3984,Corporate,WA,98031.0,4,Apparel,47.39371109,-122.2228317,Pacific Asia,Temirtau,Kazajistán,3984,42134,403,9.100000381,0.07,105206,129.9900055,0.5,1,129.9900055,120.8899994,60.45000076,Central Asia,Karagandá,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-09-07 01:04:00,2016-09-12 01:04:00,1
DEBIT,3,4,-29.37999916,120.8899994,Advance shipping,0,18,Men's Footwear,Chicago,EE. UU.,5270,Corporate,IL,60620.0,4,Apparel,41.74866486,-87.66320038,Pacific Asia,Tengzhou,China,5270,21522,403,9.100000381,0.07,53808,129.9900055,-0.239999995,1,129.9900055,120.8899994,-29.37999916,Eastern Asia,Shandong,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2015-11-11 03:45:00,2015-11-14 03:45:00,-1
DEBIT,3,4,15.10999966,120.8899994,Advance shipping,0,18,Men's Footwear,Plymouth,EE. UU.,10966,Corporate,MA,2360.0,4,Apparel,41.95851135,-70.66861725,Pacific Asia,Nantong,China,10966,23767,403,9.100000381,0.07,59474,129.9900055,0.129999995,1,129.9900055,120.8899994,15.10999966,Eastern Asia,Jiangsu,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2015-12-13 22:17:00,2015-12-16 22:17:00,-1
DEBIT,4,4,-105.7799988,120.8899994,Shipping on time,0,18,Men's Footwear,Far Rockaway,EE. UU.,1868,Corporate,NY,11691.0,4,Apparel,40.59949493,-73.76248169,Pacific Asia,Dalian,China,1868,25433,403,9.100000381,0.07,63711,129.9900055,-0.879999995,1,129.9900055,120.8899994,-105.7799988,Eastern Asia,Liaoning,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-01-07 05:57:00,2016-01-11 05:57:00,0
DEBIT,4,4,72.86000061,200.7100067,Shipping on time,0,76,Women's Clothing,Houston,EE. UU.,17446,Corporate,TX,77088.0,4,Apparel,29.66958237,-95.24147034,Pacific Asia,Lianyuan,China,17446,73893,1363,15.10999966,0.07,177208,215.8200073,0.360000014,1,215.8200073,200.7100067,72.86000061,Eastern Asia,Hunan,COMPLETE,1363,76,Summer dresses,215.8200073,0,Standard Class,2017-12-14 15:39:00,2017-12-18 15:39:00,0
DEBIT,6,4,26.78000069,55.79000092,Late delivery,1,17,Cleats,Philadelphia,EE. UU.,10071,Corporate,PA,19124.0,4,Apparel,40.01562119,-75.08410645,Pacific Asia,Caloundra,Australia,10071,30085,365,4.199999809,0.07,75205,59.99000168,0.479999989,1,59.99000168,55.79000092,26.78000069,Oceania,Queensland,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Standard Class,2016-03-15 03:45:00,2016-03-21 03:45:00,2
DEBIT,3,4,31.79000092,120.8899994,Advance shipping,0,18,Men's Footwear,Simi Valley,EE. UU.,1271,Corporate,CA,93065.0,4,Apparel,34.27391052,-118.7662125,Pacific Asia,Melbourne,Australia,1271,30172,403,9.100000381,0.07,75410,129.9900055,0.25999999,1,129.9900055,120.8899994,31.79000092,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-03-16 10:14:00,2016-03-19 10:14:00,-1
DEBIT,4,4,7.619999886,120.8899994,Shipping on time,0,18,Men's Footwear,Detroit,EE. UU.,11930,Corporate,MI,48227.0,4,Apparel,42.39807892,-83.20157623,Pacific Asia,Bendigo,Australia,11930,27478,403,9.100000381,0.07,68790,129.9900055,0.059999999,1,129.9900055,120.8899994,7.619999886,Oceania,Victoria,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-02-06 02:25:00,2016-02-10 02:25:00,0
DEBIT,2,4,62.8199997,200.7100067,Advance shipping,0,76,Women's Clothing,Garden Grove,EE. UU.,20529,Corporate,CA,92840.0,4,Apparel,33.77366638,-118.0033035,Pacific Asia,Adelaide,Australia,20529,76976,1363,15.10999966,0.07,180291,215.8200073,0.310000002,1,215.8200073,200.7100067,62.8199997,Oceania,Australia del Sur,COMPLETE,1363,76,Summer dresses,215.8200073,0,Standard Class,2018-01-28 15:46:00,2018-01-30 15:46:00,-2
DEBIT,4,4,-187.3800049,120.8899994,Shipping on time,0,18,Men's Footwear,San Diego,EE. UU.,8358,Corporate,CA,92105.0,4,Apparel,32.74953461,-117.1046524,Pacific Asia,Ajmer,India,8358,24063,403,9.100000381,0.07,60210,129.9900055,-1.549999952,1,129.9900055,120.8899994,-187.3800049,South Asia,Rajastán,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2015-12-18 05:59:00,2015-12-22 05:59:00,0
DEBIT,5,4,31.43000031,120.8899994,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,7705,Corporate,IL,60609.0,4,Apparel,41.89551926,-87.71821594,Pacific Asia,Kerman,Irán,7705,51209,403,9.100000381,0.07,127964,129.9900055,0.25999999,1,129.9900055,120.8899994,31.43000031,South Asia,Kerman,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2017-01-17 12:26:00,2017-01-22 12:26:00,1
DEBIT,5,4,-140.5,200.7100067,Late delivery,1,76,Women's Clothing,Placentia,EE. UU.,17392,Corporate,CA,92870.0,4,Apparel,33.99459839,-117.9534302,Pacific Asia,Vadodara,India,17392,73839,1363,15.10999966,0.07,177154,215.8200073,-0.699999988,1,215.8200073,200.7100067,-140.5,South Asia,Guyarat,COMPLETE,1363,76,Summer dresses,215.8200073,0,Standard Class,2017-12-13 20:44:00,2017-12-18 20:44:00,1
DEBIT,4,4,37.77000046,429.1799927,Shipping on time,0,66,Crafts,San Jose,EE. UU.,18276,Corporate,CA,95148.0,4,Apparel,37.32554245,-121.7993469,Pacific Asia,Semarang,Indonesia,18276,74723,1353,32.29999924,0.07,178038,461.480011,0.090000004,1,461.480011,429.1799927,37.77000046,Southeast Asia,Java Central,COMPLETE,1353,66,Porcelain crafts,461.480011,0,Standard Class,2017-12-26 18:26:00,2017-12-30 18:26:00,0
DEBIT,2,4,-193.4299927,120.8899994,Advance shipping,0,18,Men's Footwear,Honolulu,EE. UU.,7795,Corporate,HI,96822.0,4,Apparel,21.30562019,-157.8386993,Pacific Asia,Cirebon,Indonesia,7795,26821,403,9.100000381,0.07,67197,129.9900055,-1.600000024,1,129.9900055,120.8899994,-193.4299927,Southeast Asia,Java Occidental,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-01-27 12:14:00,2016-01-29 12:14:00,-2
DEBIT,3,4,76.26999664,200.7100067,Advance shipping,0,76,Women's Clothing,Mentor,EE. UU.,20655,Corporate,OH,44060.0,4,Apparel,41.71363831,-81.36167908,Pacific Asia,Rangún,Myanmar (Birmania),20655,77102,1363,15.10999966,0.07,180417,215.8200073,0.379999995,1,215.8200073,200.7100067,76.26999664,Southeast Asia,Rangún,COMPLETE,1363,76,Summer dresses,215.8200073,0,Standard Class,2018-01-30 11:54:00,2018-02-02 11:54:00,-1
DEBIT,4,4,12.09000015,120.8899994,Shipping on time,0,18,Men's Footwear,Santa Clara,EE. UU.,2454,Corporate,CA,95051.0,4,Apparel,37.34306717,-121.9839325,Pacific Asia,Kütahya,Turquía,2454,41608,403,9.100000381,0.07,103859,129.9900055,0.100000001,1,129.9900055,120.8899994,12.09000015,West Asia,Kütahya,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-08-30 08:47:00,2016-09-03 08:47:00,0
DEBIT,5,4,32.63999939,120.8899994,Late delivery,1,18,Men's Footwear,Union,EE. UU.,150,Corporate,NJ,7083.0,4,Apparel,33.68896103,-117.9957428,Pacific Asia,Bagdad,Irak,150,47009,403,9.100000381,0.07,117478,129.9900055,0.270000011,1,129.9900055,120.8899994,32.63999939,West Asia,Bagdad,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-11-17 04:59:00,2016-11-22 04:59:00,1
DEBIT,2,4,24.84000015,118.2900009,Advance shipping,0,18,Men's Footwear,Long Beach,EE. UU.,10671,Corporate,CA,90805.0,4,Apparel,33.79319763,-118.1895294,Pacific Asia,Namangán,Uzbekistán,10671,49916,403,11.69999981,0.090000004,124787,129.9900055,0.209999993,1,129.9900055,118.2900009,24.84000015,Central Asia,Namangán,COMPLETE,403,18,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,Standard Class,2016-12-29 15:26:00,2016-12-31 15:26:00,-2
DEBIT,2,4,6.170000076,54.59000015,Advance shipping,0,17,Cleats,Westminster,EE. UU.,11924,Corporate,CA,92683.0,4,Apparel,33.75820923,-118.0019073,Pacific Asia,Xinzhou,China,11924,29746,365,5.400000095,0.090000004,74420,59.99000168,0.109999999,1,59.99000168,54.59000015,6.170000076,Eastern Asia,Hubei,COMPLETE,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Standard Class,2016-03-10 04:59:00,2016-03-12 04:59:00,-2
DEBIT,4,4,94.01999664,191.8699951,Shipping on time,0,70,Men's Clothing,Pompano Beach,EE. UU.,16086,Corporate,FL,33068.0,4,Apparel,26.21472931,-80.23004913,Pacific Asia,Mudanjiang,China,16086,72533,1357,18.97999954,0.090000004,175848,210.8500061,0.49000001,1,210.8500061,191.8699951,94.01999664,Eastern Asia,Heilongjiang,COMPLETE,1357,70,Men's gala suit,210.8500061,0,Standard Class,2017-11-24 19:11:00,2017-11-28 19:11:00,0
DEBIT,4,4,22.5,225.0,Shipping on time,0,24,Women's Apparel,Azusa,EE. UU.,4398,Consumer,CA,91702.0,5,Golf,34.13932037,-117.9074402,Africa,Lokossa,Benín,4398,48608,502,25.0,0.100000001,121561,50.0,0.100000001,5,250.0,225.0,22.5,West Africa,Mono,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-12-10 13:11:00,2016-12-14 13:11:00,0
DEBIT,2,4,15.39999962,220.0,Advance shipping,0,24,Women's Apparel,Fort Lauderdale,EE. UU.,5687,Consumer,FL,33324.0,5,Golf,26.0984993,-80.27095032,Africa,Ikot Ekpene,Nigeria,5687,45506,502,30.0,0.119999997,113719,50.0,0.07,5,250.0,220.0,15.39999962,West Africa,Akwa Ibom,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-10-26 06:25:00,2016-10-28 06:25:00,-2
DEBIT,3,4,52.18999863,173.9600067,Advance shipping,0,29,Shop By Sport,San Antonio,EE. UU.,8534,Consumer,TX,78201.0,5,Golf,29.46007919,-98.52754211,Africa,Warri,Nigeria,8534,45027,627,25.98999977,0.129999995,112427,39.99000168,0.300000012,5,199.9499969,173.9600067,52.18999863,West Africa,Delta,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2016-10-19 06:36:00,2016-10-22 06:36:00,-1
DEBIT,4,4,84.98000336,169.9600067,Shipping on time,0,29,Shop By Sport,Princeton,EE. UU.,3372,Consumer,NJ,8540.0,5,Golf,40.35742188,-74.64842224,Africa,Bandundu,República Democrática del Congo,3372,46308,627,29.98999977,0.150000006,115752,39.99000168,0.5,5,199.9499969,169.9600067,84.98000336,Central Africa,Bandundu,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2016-11-06 23:24:00,2016-11-10 23:24:00,0
DEBIT,6,4,65.73000336,210.0,Late delivery,1,24,Women's Apparel,Perth Amboy,EE. UU.,10927,Consumer,NJ,8861.0,5,Golf,40.50980377,-74.26966858,Africa,Lagos,Nigeria,10927,43685,502,40.0,0.159999996,109111,50.0,0.310000002,5,250.0,210.0,65.73000336,West Africa,Lagos,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-09-29 16:27:00,2016-10-05 16:27:00,2
DEBIT,4,4,70.13999939,207.5,Shipping on time,0,24,Women's Apparel,Miami,EE. UU.,3597,Consumer,FL,33162.0,5,Golf,25.93001556,-80.16291046,Africa,Foumban,Camerún,3597,41893,502,42.5,0.170000002,104569,50.0,0.340000004,5,250.0,207.5,70.13999939,Central Africa,Ouest,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-09-03 12:38:00,2016-09-07 12:38:00,0
DEBIT,5,4,56.02999878,207.5,Late delivery,1,24,Women's Apparel,Loveland,EE. UU.,2052,Consumer,OH,45140.0,5,Golf,39.27056122,-84.27059174,Africa,Luanda,Angola,2052,46339,502,42.5,0.170000002,115856,50.0,0.270000011,5,250.0,207.5,56.02999878,Central Africa,Luanda,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-11-07 10:15:00,2016-11-12 10:15:00,1
DEBIT,3,4,12.86999989,207.5,Advance shipping,0,24,Women's Apparel,Virginia Beach,EE. UU.,4399,Consumer,VA,23455.0,5,Golf,36.91083145,-76.12958527,Africa,Maiduguri,Nigeria,4399,46667,502,42.5,0.170000002,116672,50.0,0.059999999,5,250.0,207.5,12.86999989,West Africa,Borno,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-11-12 05:10:00,2016-11-15 05:10:00,-1
DEBIT,3,4,64.16999817,205.0,Advance shipping,0,24,Women's Apparel,Louisville,EE. UU.,185,Consumer,KY,40214.0,5,Golf,38.15983963,-85.59026337,Africa,Nairobi,Kenia,185,47647,502,45.0,0.180000007,119125,50.0,0.310000002,5,250.0,205.0,64.16999817,East Africa,Nairobi,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-11-26 12:30:00,2016-11-29 12:30:00,-1
DEBIT,6,4,100.4499969,205.0,Late delivery,1,24,Women's Apparel,Lockport,EE. UU.,3441,Consumer,NY,14094.0,5,Golf,43.16891098,-78.69216156,Africa,Kitwe,Zambia,3441,48565,502,45.0,0.180000007,121445,50.0,0.49000001,5,250.0,205.0,100.4499969,East Africa,Copperbelt,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-12-09 22:07:00,2016-12-15 22:07:00,2
DEBIT,5,4,71.75,205.0,Late delivery,1,24,Women's Apparel,Chicago,EE. UU.,11947,Consumer,IL,60608.0,5,Golf,41.89491653,-87.76180267,Africa,Lagos,Nigeria,11947,43889,502,45.0,0.180000007,109614,50.0,0.349999994,5,250.0,205.0,71.75,West Africa,Lagos,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-10-02 15:55:00,2016-10-07 15:55:00,1
DEBIT,4,4,72.59999847,200.0,Shipping on time,0,24,Women's Apparel,Staten Island,EE. UU.,1555,Consumer,NY,10314.0,5,Golf,40.58441544,-74.15991974,Africa,Nkongsamba,Camerún,1555,45138,502,50.0,0.200000003,112738,50.0,0.360000014,5,250.0,200.0,72.59999847,Central Africa,Littoral,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-10-20 21:30:00,2016-10-24 21:30:00,0
DEBIT,6,4,67.48000336,149.9600067,Late delivery,1,29,Shop By Sport,Tucson,EE. UU.,9399,Consumer,AZ,85719.0,5,Golf,32.27982712,-110.9582291,Africa,Mbuji-mayi,República Democrática del Congo,9399,44160,627,49.99000168,0.25,110278,39.99000168,0.449999988,5,199.9499969,149.9600067,67.48000336,Central Africa,Kasai Oriental,COMPLETE,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2016-10-06 14:51:00,2016-10-12 14:51:00,2
DEBIT,5,4,21.19000053,187.5,Late delivery,1,24,Women's Apparel,Plymouth,EE. UU.,2792,Consumer,MA,2360.0,5,Golf,41.92736816,-70.7484436,Africa,Lome,Togo,2792,49214,502,62.5,0.25,123053,50.0,0.109999999,5,250.0,187.5,21.19000053,West Africa,Marítima,COMPLETE,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-12-19 09:30:00,2016-12-24 09:30:00,1
DEBIT,6,4,59.97999954,124.9499969,Late delivery,1,40,Accessories,Cleveland,EE. UU.,10118,Consumer,OH,44120.0,6,Outdoors,41.47653961,-81.72341919,Africa,Pretoria,SudAfrica,10118,41825,906,0.0,0.0,104410,24.98999977,0.479999989,5,124.9499969,124.9499969,59.97999954,Southern Africa,Gauteng,COMPLETE,906,40,Team Golf Tennessee Volunteers Putter Grip,24.98999977,0,Standard Class,2016-09-02 12:48:00,2016-09-08 12:48:00,2
DEBIT,5,4,35.61000061,118.6999969,Late delivery,1,40,Accessories,Bronx,EE. UU.,8544,Consumer,NY,10458.0,6,Outdoors,40.87030411,-73.87062073,Africa,Dakar,Senegal,8544,44504,885,6.25,0.050000001,111111,24.98999977,0.300000012,5,124.9499969,118.6999969,35.61000061,West Africa,Dakar,COMPLETE,885,40,Team Golf St. Louis Cardinals Putter Grip,24.98999977,0,Standard Class,2016-10-11 15:22:00,2016-10-16 15:22:00,1
DEBIT,2,4,39.90999985,118.0800018,Advance shipping,0,40,Accessories,Webster,EE. UU.,4296,Consumer,NY,14580.0,6,Outdoors,42.42012024,-79.31320953,Africa,Mahajanga,Madagascar,4296,44496,886,6.869999886,0.059999999,111088,24.98999977,0.340000004,5,124.9499969,118.0800018,39.90999985,East Africa,Boeny,COMPLETE,886,40,Team Golf San Francisco Giants Putter Grip,24.98999977,0,Standard Class,2016-10-11 12:34:00,2016-10-13 12:34:00,-2
DEBIT,5,4,23.27000046,74.34999847,Late delivery,1,41,Trade-In,Stockton,EE. UU.,4391,Consumer,CA,95207.0,6,Outdoors,37.92684937,-121.3893051,Africa,Lome,Togo,4391,45559,926,5.599999905,0.07,113854,15.98999977,0.310000002,5,79.94999695,74.34999847,23.27000046,West Africa,Marítima,COMPLETE,926,41,Glove It Imperial Golf Towel,15.98999977,0,Standard Class,2016-10-27 00:59:00,2016-11-01 00:59:00,1
DEBIT,5,4,30.88999939,67.16000366,Late delivery,1,41,Trade-In,Amarillo,EE. UU.,2882,Consumer,TX,79109.0,6,Outdoors,35.18754196,-101.8676224,Africa,Kano,Nigeria,2882,44074,924,12.78999996,0.159999996,110090,15.98999977,0.460000008,5,79.94999695,67.16000366,30.88999939,West Africa,Kano,COMPLETE,924,41,Glove It Urban Brick Golf Towel,15.98999977,0,Standard Class,2016-10-05 08:44:00,2016-10-10 08:44:00,1
DEBIT,3,4,11.40999985,131.1600037,Advance shipping,0,37,Electronics,Martinsburg,EE. UU.,3283,Consumer,WV,25401.0,6,Outdoors,39.45571137,-77.96917725,Africa,Annaba,Argelia,3283,49857,825,28.79000092,0.180000007,124661,31.98999977,0.090000004,5,159.9499969,131.1600037,11.40999985,North Africa,Annaba,COMPLETE,825,37,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,Standard Class,2016-12-28 18:46:00,2016-12-31 18:46:00,-1
DEBIT,2,4,53.97999954,119.9599991,Advance shipping,0,44,Hunting & Shooting,Cumberland,EE. UU.,397,Consumer,MD,21502.0,7,Fan Shop,39.6300354,-78.74319458,Africa,Casablanca,Marruecos,397,41786,977,29.98999977,0.200000003,104311,29.98999977,0.449999988,5,149.9499969,119.9599991,53.97999954,North Africa,Gran Casablanca,COMPLETE,977,44,ENO Atlas Hammock Straps,29.98999977,0,Standard Class,2016-09-01 23:08:00,2016-09-03 23:08:00,-2
DEBIT,3,4,82.15000153,186.7100067,Advance shipping,0,6,Tennis & Racquet,Pekin,EE. UU.,4104,Consumer,IL,61554.0,2,Fitness,40.56959915,-89.64508057,Africa,Cotonou,Benín,4104,48042,116,38.24000168,0.170000002,120131,44.99000168,0.439999998,5,224.9499969,186.7100067,82.15000153,West Africa,Littoral,ON_HOLD,116,6,Nike Men's Comfort 2 Slide,44.99000168,0,Standard Class,2016-12-02 06:54:00,2016-12-05 06:54:00,-1
DEBIT,2,4,66.48999786,474.9500122,Advance shipping,0,9,Cardio Equipment,Tallahassee,EE. UU.,12214,Consumer,FL,32308.0,3,Footwear,30.49767876,-84.23183441,Africa,Jartum,Sudán,12214,44301,191,25.0,0.050000001,110620,99.98999786,0.140000001,5,499.9500122,474.9500122,66.48999786,North Africa,Jartum,ON_HOLD,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2016-10-08 16:15:00,2016-10-10 16:15:00,-2
DEBIT,2,4,80.98999786,299.9500122,Advance shipping,0,17,Cleats,Jacksonville,EE. UU.,10699,Consumer,FL,32225.0,4,Apparel,30.35342217,-81.51309204,Africa,Dar es Salaam,Tanzania,10699,41591,365,0.0,0.0,103815,59.99000168,0.270000011,5,299.9500122,299.9500122,80.98999786,East Africa,Dar es Salaam,ON_HOLD,365,17,Perfect Fitness Perfect Rip Deck,59.99000168,0,Standard Class,2016-08-30 02:49:00,2016-09-01 02:49:00,-2
DEBIT,2,4,54.77000046,165.9600067,Advance shipping,0,29,Shop By Sport,Woonsocket,EE. UU.,2091,Consumer,RI,2895.0,5,Golf,42.00220108,-71.51410675,Africa,Cairo,Egipto,2091,44981,627,33.99000168,0.170000002,112334,39.99000168,0.330000013,5,199.9499969,165.9600067,54.77000046,North Africa,El Cairo,ON_HOLD,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,Standard Class,2016-10-18 14:29:00,2016-10-20 14:29:00,-2
DEBIT,6,4,-265.0,200.0,Late delivery,1,24,Women's Apparel,Stockton,EE. UU.,10474,Consumer,CA,95206.0,5,Golf,38.1355629,-121.2693405,Africa,Cape Town,SudAfrica,10474,41545,502,50.0,0.200000003,103704,50.0,-1.330000043,5,250.0,200.0,-265.0,Southern Africa,Cabo Occidental,ON_HOLD,502,24,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,Standard Class,2016-08-29 10:42:00,2016-09-04 10:42:00,2
DEBIT,6,4,51.15999985,196.7599945,Late delivery,1,37,Electronics,Lithonia,EE. UU.,7504,Consumer,GA,30058.0,6,Outdoors,33.71007919,-84.11247253,Africa,Cape Town,SudAfrica,7504,49910,818,43.18999863,0.180000007,124779,47.99000168,0.25999999,5,239.9499969,196.7599945,51.15999985,Southern Africa,Cabo Occidental,ON_HOLD,818,37,Titleist Pro V1x Golf Balls,47.99000168,0,Standard Class,2016-12-29 13:20:00,2017-01-04 13:20:00,2
DEBIT,6,4,85.48999786,284.9500122,Late delivery,1,3,Baseball & Softball,Oak Lawn,EE. UU.,7518,Consumer,IL,60453.0,2,Fitness,41.7158165,-87.7405777,Europe,Montpellier,Francia,7518,19590,44,15.0,0.050000001,48976,59.99000168,0.300000012,5,299.9500122,284.9500122,85.48999786,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,44,3,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,Standard Class,2015-10-13 22:53:00,2015-10-19 22:53:00,2
DEBIT,6,4,59.13000107,174.9499969,Late delivery,1,11,Fitness Accessories,Detroit,EE. UU.,1738,Consumer,MI,48213.0,3,Footwear,42.39391327,-83.00836945,Europe,Khmelnytskyi,Ucrania,1738,43650,235,0.0,0.0,109018,34.99000168,0.340000004,5,174.9499969,174.9499969,59.13000107,Eastern Europe,Khmelnytskyi,COMPLETE,235,11,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,Standard Class,2016-09-29 04:11:00,2016-10-05 04:11:00,2
DEBIT,3,4,84.13999939,494.9500122,Advance shipping,0,9,Cardio Equipment,Alhambra,EE. UU.,1622,Consumer,CA,91801.0,3,Footwear,34.10591126,-118.1196442,Europe,Vannes,Francia,1622,15202,191,5.0,0.01,38024,99.98999786,0.170000002,5,499.9500122,494.9500122,84.13999939,Western Europe,Bretaña,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2015-08-10 21:35:00,2015-08-13 21:35:00,-1
DEBIT,3,4,65.83000183,137.1499939,Advance shipping,0,13,Electronics,New Haven,EE. UU.,1325,Consumer,CT,6511.0,3,Footwear,42.34568787,-83.52059174,Europe,Fuenlabrada,España,1325,15462,273,2.799999952,0.02,38639,27.98999977,0.479999989,5,139.9499969,137.1499939,65.83000183,Southern Europe,Madrid,COMPLETE,273,13,Under Armour Kids' Mercenary Slide,27.98999977,0,Standard Class,2015-08-14 16:40:00,2015-08-17 16:40:00,-1
DEBIT,6,4,43.11999893,489.9500122,Late delivery,1,9,Cardio Equipment,North Tonawanda,EE. UU.,5505,Consumer,NY,14120.0,3,Footwear,43.02910233,-78.87342072,Europe,Villemomble,Francia,5505,15155,191,10.0,0.02,37908,99.98999786,0.090000004,5,499.9500122,489.9500122,43.11999893,Western Europe,Isla de Francia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2015-08-10 05:07:00,2015-08-16 05:07:00,2
DEBIT,2,4,242.4799957,484.9500122,Advance shipping,0,9,Cardio Equipment,Phoenix,EE. UU.,4210,Consumer,AZ,85029.0,3,Footwear,33.58987427,-112.1163712,Europe,Montpellier,Francia,4210,64451,191,15.0,0.029999999,161109,99.98999786,0.5,5,499.9500122,484.9500122,242.4799957,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2017-07-29 19:42:00,2017-07-31 19:42:00,-2
DEBIT,4,4,-115.4199982,484.9500122,Shipping on time,0,9,Cardio Equipment,Kenner,EE. UU.,11229,Consumer,LA,70065.0,3,Footwear,30.0380249,-90.25691986,Europe,Gien,Francia,11229,67028,191,15.0,0.029999999,167556,99.98999786,-0.239999995,5,499.9500122,484.9500122,-115.4199982,Western Europe,Centro-Valle de Loira,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2017-09-05 10:32:00,2017-09-09 10:32:00,0
DEBIT,2,4,109.1100006,484.9500122,Advance shipping,0,9,Cardio Equipment,Washington,EE. UU.,9385,Consumer,PA,15301.0,3,Footwear,40.33852005,-80.1289444,Europe,Neuilly-sur-Seine,Francia,9385,62336,191,15.0,0.029999999,155832,99.98999786,0.230000004,5,499.9500122,484.9500122,109.1100006,Western Europe,Isla de Francia,COMPLETE,191,9,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,Standard Class,2017-06-28 22:43:00,2017-06-30 22:43:00,-2
DEBIT,5,4,52.43999863,155.1499939,Late delivery,1,13,Electronics,Holland,EE. UU.,900,Consumer,MI,49423.0,3,Footwear,29.50280953,-98.5945282,Europe,Viersen,Alemania,900,11334,282,4.800000191,0.029999999,28340,31.98999977,0.340000004,5,159.9499969,155.1499939,52.43999863,Western Europe,Renania del Norte-Westfalia,COMPLETE,282,13,Under Armour Women's Ignite PIP VI Slide,31.98999977,0,Standard Class,2015-06-15 10:27:00,2015-06-20 10:27:00,1
